Date,Open,High,Low,Price,Adj Close,Volume
"Feb 21, 2022","38,423.21","39,394.44","36,950.48","37,075.28","37,075.28","29,280,402,798"
"Feb 20, 2022","40,118.10","40,119.89","38,112.81","38,431.38","38,431.38","18,340,576,452"
"Feb 19, 2022","40,026.02","40,418.88","39,713.06","40,122.16","40,122.16","13,736,557,863"
"Feb 18, 2022","40,552.13","40,929.15","39,637.62","40,030.98","40,030.98","23,310,007,704"
"Feb 17, 2022","43,937.07","44,132.97","40,249.37","40,538.01","40,538.01","26,246,662,813"
"Feb 16, 2022","44,578.28","44,578.28","43,456.69","43,961.86","43,961.86","19,792,547,657"
"Feb 15, 2022","42,586.46","44,667.22","42,491.04","44,575.20","44,575.20","22,721,659,051"
"Feb 14, 2022","42,157.40","42,775.78","41,681.96","42,586.92","42,586.92","20,827,783,012"
"Feb 13, 2022","42,236.57","42,693.05","41,950.94","42,197.52","42,197.52","14,741,589,015"
"Feb 12, 2022","42,412.30","42,992.55","41,852.57","42,244.47","42,244.47","18,152,390,304"
"Feb 11, 2022","43,571.13","43,810.83","42,114.54","42,407.94","42,407.94","26,954,925,781"
"Feb 10, 2022","44,347.80","45,661.17","43,402.81","43,565.11","43,565.11","32,142,048,537"
"Feb 9, 2022","44,096.70","44,727.80","43,232.97","44,338.80","44,338.80","23,245,887,300"
"Feb 8, 2022","43,854.65","45,293.87","42,807.84","44,118.45","44,118.45","33,079,398,868"
"Feb 7, 2022","42,406.78","44,401.86","41,748.16","43,840.29","43,840.29","28,641,855,926"
"Feb 6, 2022","41,441.12","42,500.79","41,244.91","42,412.43","42,412.43","16,142,097,334"
"Feb 5, 2022","41,501.48","41,847.16","41,038.10","41,441.16","41,441.16","19,652,846,215"
"Feb 4, 2022","37,149.27","41,527.79","37,093.63","41,500.88","41,500.88","29,412,210,792"
"Feb 3, 2022","36,944.80","37,154.60","36,375.54","37,154.60","37,154.60","18,591,534,769"
"Feb 2, 2022","38,743.71","38,834.62","36,832.73","36,952.98","36,952.98","19,155,189,416"
"Feb 1, 2022","38,481.77","39,115.13","38,113.66","38,743.27","38,743.27","20,288,500,328"
"Jan 31, 2022","37,920.28","38,647.26","36,733.57","38,483.13","38,483.13","20,734,730,465"
"Jan 30, 2022","38,151.92","38,266.34","37,437.71","37,917.60","37,917.60","14,643,548,444"
"Jan 29, 2022","37,780.71","38,576.26","37,406.47","38,138.18","38,138.18","17,194,183,075"
"Jan 28, 2022","37,128.45","37,952.88","36,211.11","37,784.33","37,784.33","22,238,830,523"
"Jan 27, 2022","36,841.88","37,148.32","35,629.28","37,138.23","37,138.23","25,041,426,629"
"Jan 26, 2022","36,950.52","38,825.41","36,374.91","36,852.12","36,852.12","31,324,598,034"
"Jan 25, 2022","36,654.80","37,444.57","35,779.43","36,954.00","36,954.00","26,428,189,594"
"Jan 24, 2022","36,275.73","37,247.52","33,184.06","36,654.33","36,654.33","41,856,658,597"
"Jan 23, 2022","35,047.36","36,433.31","34,784.97","36,276.80","36,276.80","26,017,975,951"
"Jan 22, 2022","36,471.59","36,688.81","34,349.25","35,030.25","35,030.25","39,714,385,405"
"Jan 21, 2022","40,699.61","41,060.53","35,791.43","36,457.32","36,457.32","43,011,992,031"
"Jan 20, 2022","41,744.03","43,413.02","40,672.82","40,680.42","40,680.42","20,382,033,940"
"Jan 19, 2022","42,374.04","42,478.30","41,242.91","41,744.33","41,744.33","23,091,543,258"
"Jan 18, 2022","42,250.07","42,534.40","41,392.21","42,375.63","42,375.63","22,417,209,227"
"Jan 17, 2022","43,118.12","43,179.39","41,680.32","42,250.55","42,250.55","21,690,904,261"
"Jan 16, 2022","43,172.04","43,436.81","42,691.02","43,113.88","43,113.88","17,902,097,845"
"Jan 15, 2022","43,101.90","43,724.67","42,669.04","43,177.40","43,177.40","18,371,348,298"
"Jan 14, 2022","42,598.87","43,346.69","41,982.62","43,099.70","43,099.70","23,577,403,399"
"Jan 13, 2022","43,946.74","44,278.42","42,447.04","42,591.57","42,591.57","47,691,135,082"
"Jan 12, 2022","42,742.18","44,135.37","42,528.99","43,949.10","43,949.10","33,499,938,689"
"Jan 11, 2022","41,819.51","43,001.16","41,407.75","42,735.86","42,735.86","26,327,648,900"
"Jan 10, 2022","41,910.23","42,199.48","39,796.57","41,821.26","41,821.26","32,104,232,331"
"Jan 9, 2022","41,734.73","42,663.95","41,338.16","41,911.60","41,911.60","21,294,384,372"
"Jan 8, 2022","41,561.46","42,228.94","40,672.28","41,733.94","41,733.94","28,066,355,845"
"Jan 7, 2022","43,153.57","43,153.57","41,077.45","41,557.90","41,557.90","84,196,607,520"
"Jan 6, 2022","43,565.51","43,748.72","42,645.54","43,160.93","43,160.93","30,208,048,289"
"Jan 5, 2022","45,899.36","46,929.05","42,798.22","43,569.00","43,569.00","36,851,084,859"
"Jan 4, 2022","46,458.85","47,406.55","45,752.46","45,897.57","45,897.57","42,494,677,905"
"Jan 3, 2022","47,343.54","47,510.73","45,835.96","46,458.12","46,458.12","33,071,628,362"
"Jan 2, 2022","47,680.93","47,881.41","46,856.94","47,345.22","47,345.22","27,951,569,547"
"Jan 1, 2022","46,311.75","47,827.31","46,288.48","47,686.81","47,686.81","24,582,667,004"
"Dec 31, 2021","47,169.37","48,472.53","45,819.95","46,306.45","46,306.45","36,974,172,400"
"Dec 30, 2021","46,490.61","47,879.96","46,060.31","47,178.13","47,178.13","26,686,491,018"
"Dec 29, 2021","47,623.87","48,119.74","46,201.50","46,444.71","46,444.71","30,049,226,299"
"Dec 28, 2021","50,679.86","50,679.86","47,414.21","47,588.86","47,588.86","33,430,376,883"
"Dec 27, 2021","50,802.61","51,956.33","50,499.47","50,640.42","50,640.42","24,324,345,758"
"Dec 26, 2021","50,428.69","51,196.38","49,623.11","50,809.52","50,809.52","20,964,372,926"
"Dec 25, 2021","50,854.92","51,176.60","50,236.71","50,429.86","50,429.86","19,030,650,914"
"Dec 24, 2021","50,806.05","51,814.03","50,514.50","50,822.20","50,822.20","24,367,912,228"
"Dec 23, 2021","48,626.34","51,332.34","48,065.84","50,784.54","50,784.54","28,223,878,108"
"Dec 22, 2021","48,937.10","49,544.80","48,450.94","48,628.51","48,628.51","24,447,979,559"
"Dec 21, 2021","46,886.08","49,300.92","46,698.77","48,936.61","48,936.61","27,055,803,928"
"Dec 20, 2021","46,707.06","47,401.72","45,579.81","46,880.28","46,880.28","30,961,902,129"
"Dec 19, 2021","46,853.87","48,089.66","46,502.95","46,707.02","46,707.02","25,154,053,861"
"Dec 18, 2021","46,219.25","47,313.83","45,598.44","46,848.78","46,848.78","26,098,292,690"
"Dec 17, 2021","47,653.73","48,004.89","45,618.21","46,202.14","46,202.14","32,902,725,329"
"Dec 16, 2021","48,900.46","49,425.57","47,529.88","47,665.43","47,665.43","27,268,150,947"
"Dec 15, 2021","48,379.75","49,473.96","46,671.96","48,896.72","48,896.72","36,541,828,520"
"Dec 14, 2021","46,709.82","48,431.40","46,424.50","46,612.63","46,612.63","34,638,619,079"
"Dec 13, 2021","50,114.74","50,205.00","45,894.85","46,737.48","46,737.48","32,166,727,776"
"Dec 12, 2021","49,354.86","50,724.87","48,725.85","50,098.34","50,098.34","21,939,223,599"
"Dec 11, 2021","47,264.63","49,458.21","46,942.35","49,362.51","49,362.51","25,775,869,261"
"Dec 10, 2021","47,642.14","50,015.25","47,023.70","47,243.30","47,243.30","30,966,005,122"
"Dec 9, 2021","50,450.08","50,797.16","47,358.35","47,672.12","47,672.12","29,603,577,251"
"Dec 8, 2021","50,667.65","51,171.38","48,765.99","50,504.80","50,504.80","28,479,699,446"
"Dec 7, 2021","50,581.83","51,934.78","50,175.81","50,700.09","50,700.09","33,676,814,852"
"Dec 6, 2021","49,413.48","50,929.52","47,281.04","50,582.63","50,582.63","37,707,308,001"
"Dec 5, 2021","49,201.52","49,768.15","47,857.50","49,368.85","49,368.85","37,198,201,161"
"Dec 4, 2021","53,727.88","53,904.68","42,874.62","49,200.70","49,200.70","61,385,677,469"
"Dec 3, 2021","56,509.16","57,482.17","52,496.59","53,598.25","53,598.25","39,789,134,215"
"Dec 2, 2021","57,217.37","57,349.23","55,895.13","56,477.82","56,477.82","32,379,968,686"
"Dec 1, 2021","56,907.96","59,041.68","56,553.08","57,229.83","57,229.83","36,858,195,307"
"Nov 30, 2021","57,830.11","59,113.40","56,057.28","57,005.43","57,005.43","36,708,594,618"
"Nov 29, 2021","57,291.91","58,872.88","56,792.53","57,806.57","57,806.57","32,370,840,356"
"Nov 28, 2021","54,813.02","57,393.84","53,576.73","57,248.46","57,248.46","28,116,886,357"
"Nov 27, 2021","53,736.43","55,329.26","53,668.36","54,815.08","54,815.08","30,560,857,714"
"Nov 26, 2021","58,960.29","59,183.48","53,569.77","53,569.77","53,569.77","41,810,748,221"
"Nov 25, 2021","57,165.42","59,367.97","57,146.68","57,274.68","57,274.68","34,284,016,248"
"Nov 24, 2021","57,565.85","57,803.07","55,964.22","56,280.43","56,280.43","36,635,566,789"
"Nov 23, 2021","56,304.55","57,875.52","55,632.76","57,569.07","57,569.07","37,485,803,899"
"Nov 22, 2021","58,706.85","59,266.36","55,679.84","56,289.29","56,289.29","35,036,121,783"
"Nov 21, 2021","59,730.51","60,004.43","58,618.93","58,730.48","58,730.48","26,123,447,605"
"Nov 20, 2021","58,115.08","59,859.88","57,469.73","59,697.20","59,697.20","30,624,264,863"
"Nov 19, 2021","56,896.13","58,351.11","55,705.18","58,119.58","58,119.58","38,702,407,772"
"Nov 18, 2021","60,360.14","60,948.50","56,550.79","56,942.14","56,942.14","41,388,338,699"
"Nov 17, 2021","60,139.62","60,823.61","58,515.41","60,368.01","60,368.01","39,178,392,930"
"Nov 16, 2021","63,721.20","63,721.20","59,016.34","60,161.25","60,161.25","46,844,335,592"
"Nov 15, 2021","65,521.29","66,281.57","63,548.14","63,557.87","63,557.87","30,558,763,548"
"Nov 14, 2021","64,455.37","65,495.18","63,647.81","65,466.84","65,466.84","25,122,092,191"
"Nov 13, 2021","64,158.12","64,915.68","63,303.73","64,469.53","64,469.53","30,474,228,777"
"Nov 12, 2021","64,863.98","65,460.82","62,333.91","64,155.94","64,155.94","36,084,893,887"
"Nov 11, 2021","64,978.89","65,579.02","64,180.49","64,949.96","64,949.96","35,880,633,236"
"Nov 10, 2021","66,953.34","68,789.63","63,208.11","64,995.23","64,995.23","48,730,828,378"
"Nov 9, 2021","67,549.73","68,530.34","66,382.06","66,971.83","66,971.83","42,357,991,721"
"Nov 8, 2021","63,344.07","67,673.74","63,344.07","67,566.83","67,566.83","41,125,608,330"
"Nov 7, 2021","61,554.92","63,326.99","61,432.49","63,326.99","63,326.99","24,726,754,302"
"Nov 6, 2021","61,068.88","61,590.68","60,163.78","61,527.48","61,527.48","29,094,934,221"
"Nov 5, 2021","61,460.08","62,541.47","60,844.61","61,125.68","61,125.68","30,605,102,446"
"Nov 4, 2021","62,941.80","63,123.29","60,799.66","61,452.23","61,452.23","32,615,846,901"
"Nov 3, 2021","63,254.34","63,516.94","61,184.24","62,970.05","62,970.05","36,124,731,509"
"Nov 2, 2021","60,963.25","64,242.79","60,673.05","63,226.40","63,226.40","37,746,665,647"
"Nov 1, 2021","61,320.45","62,419.00","59,695.18","61,004.41","61,004.41","36,150,572,843"
"Oct 31, 2021","61,850.49","62,406.17","60,074.33","61,318.96","61,318.96","32,241,199,927"
"Oct 30, 2021","62,239.36","62,330.14","60,918.39","61,888.83","61,888.83","32,157,938,616"
"Oct 29, 2021","60,624.87","62,927.61","60,329.96","62,227.96","62,227.96","36,856,881,767"
"Oct 28, 2021","58,470.73","62,128.63","58,206.92","60,622.14","60,622.14","45,257,083,247"
"Oct 27, 2021","60,352.00","61,435.18","58,208.19","58,482.39","58,482.39","43,657,076,893"
"Oct 26, 2021","63,032.76","63,229.03","59,991.16","60,363.79","60,363.79","34,878,965,587"
"Oct 25, 2021","60,893.93","63,729.32","60,691.80","63,039.82","63,039.82","31,064,911,614"
"Oct 24, 2021","61,368.34","61,505.80","59,643.34","60,930.84","60,930.84","27,316,183,882"
"Oct 23, 2021","60,694.63","61,743.88","59,826.52","61,393.62","61,393.62","26,882,546,034"
"Oct 22, 2021","62,237.89","63,715.02","60,122.80","60,692.27","60,692.27","38,434,082,775"
"Oct 21, 2021","66,002.23","66,600.55","62,117.41","62,210.17","62,210.17","45,908,121,370"
"Oct 20, 2021","64,284.59","66,930.39","63,610.68","65,992.84","65,992.84","40,788,955,582"
"Oct 19, 2021","62,043.16","64,434.54","61,622.93","64,261.99","64,261.99","40,471,196,346"
"Oct 18, 2021","61,548.80","62,614.66","60,012.76","62,026.08","62,026.08","38,055,562,075"
"Oct 17, 2021","60,887.65","61,645.52","59,164.47","61,553.62","61,553.62","29,032,367,511"
"Oct 16, 2021","61,609.53","62,274.48","60,206.12","60,892.18","60,892.18","34,250,964,237"
"Oct 15, 2021","57,345.90","62,757.13","56,868.14","61,593.95","61,593.95","51,780,081,801"
"Oct 14, 2021","57,372.83","58,478.73","56,957.07","57,321.52","57,321.52","36,615,791,366"
"Oct 13, 2021","56,038.26","57,688.66","54,370.97","57,401.10","57,401.10","41,684,252,783"
"Oct 12, 2021","57,526.83","57,627.88","54,477.97","56,041.06","56,041.06","41,083,758,949"
"Oct 11, 2021","54,734.13","57,793.04","54,519.77","57,484.79","57,484.79","42,637,331,698"
"Oct 10, 2021","54,952.82","56,401.30","54,264.26","54,771.58","54,771.58","39,527,792,364"
"Oct 9, 2021","53,929.78","55,397.95","53,735.14","54,968.22","54,968.22","32,491,211,414"
"Oct 8, 2021","53,802.14","55,922.98","53,688.05","53,967.85","53,967.85","34,800,873,924"
"Oct 7, 2021","55,338.63","55,338.63","53,525.47","53,805.98","53,805.98","36,807,860,413"
"Oct 6, 2021","51,486.66","55,568.46","50,488.19","55,361.45","55,361.45","49,034,730,168"
"Oct 5, 2021","49,174.96","51,839.98","49,072.84","51,514.81","51,514.81","35,873,904,236"
"Oct 4, 2021","48,208.91","49,456.78","47,045.00","49,112.90","49,112.90","33,383,173,002"
"Oct 3, 2021","47,680.03","49,130.69","47,157.29","48,199.95","48,199.95","26,638,115,879"
"Oct 2, 2021","48,137.47","48,282.06","47,465.50","47,711.49","47,711.49","30,614,346,492"
"Oct 1, 2021","43,816.74","48,436.01","43,320.02","48,116.94","48,116.94","42,850,641,582"
"Sep 30, 2021","41,551.27","44,092.60","41,444.58","43,790.89","43,790.89","31,141,681,925"
"Sep 29, 2021","41,064.98","42,545.26","40,829.67","41,564.36","41,564.36","30,602,359,905"
"Sep 28, 2021","42,200.90","42,775.14","40,931.66","41,034.54","41,034.54","30,214,940,550"
"Sep 27, 2021","43,234.18","44,313.25","42,190.63","42,235.73","42,235.73","30,980,029,059"
"Sep 26, 2021","42,721.63","43,919.30","40,848.46","43,208.54","43,208.54","30,661,222,077"
"Sep 25, 2021","42,840.89","42,996.26","41,759.92","42,716.59","42,716.59","31,604,717,236"
"Sep 24, 2021","44,894.30","45,080.49","40,936.56","42,839.75","42,839.75","42,839,345,714"
"Sep 23, 2021","43,560.30","44,942.18","43,109.34","44,895.10","44,895.10","34,244,064,430"
"Sep 22, 2021","40,677.95","43,978.62","40,625.63","43,574.51","43,574.51","38,139,709,246"
"Sep 21, 2021","43,012.23","43,607.61","39,787.61","40,693.68","40,693.68","48,701,090,088"
"Sep 20, 2021","47,261.41","47,328.20","42,598.91","42,843.80","42,843.80","43,909,845,642"
"Sep 19, 2021","48,268.86","48,328.37","46,919.80","47,260.22","47,260.22","26,967,722,648"
"Sep 18, 2021","47,273.53","48,791.78","47,087.29","48,278.36","48,278.36","28,575,630,451"
"Sep 17, 2021","47,771.00","48,160.92","46,832.52","47,267.52","47,267.52","28,727,713,711"
"Sep 16, 2021","48,158.91","48,486.83","47,079.56","47,783.36","47,783.36","31,764,293,754"
"Sep 15, 2021","47,098.00","48,450.47","46,773.33","48,176.35","48,176.35","30,484,496,466"
"Sep 14, 2021","44,960.05","47,218.13","44,752.33","47,092.49","47,092.49","38,652,152,880"
"Sep 13, 2021","46,057.21","46,598.68","43,591.32","44,963.07","44,963.07","40,969,943,253"
"Sep 12, 2021","45,206.63","46,364.88","44,790.46","46,063.27","46,063.27","27,881,980,161"
"Sep 11, 2021","44,869.84","45,969.29","44,818.27","45,201.46","45,201.46","34,499,835,245"
"Sep 10, 2021","46,396.66","47,031.74","44,344.48","44,883.91","44,883.91","39,154,666,597"
"Sep 9, 2021","45,774.74","47,261.95","45,669.74","46,391.42","46,391.42","38,672,657,013"
"Sep 8, 2021","46,827.76","47,334.05","44,561.39","46,091.39","46,091.39","49,007,762,488"
"Sep 7, 2021","52,660.48","52,853.77","43,285.21","46,811.13","46,811.13","65,210,059,683"
"Sep 6, 2021","51,769.00","52,700.94","51,053.68","52,633.54","52,633.54","38,884,105,426"
"Sep 5, 2021","49,937.86","51,868.68","49,538.60","51,753.41","51,753.41","30,322,676,319"
"Sep 4, 2021","50,009.32","50,545.58","49,548.78","49,944.63","49,944.63","37,471,327,794"
"Sep 3, 2021","49,288.25","50,982.27","48,386.09","50,025.38","50,025.38","43,206,179,619"
"Sep 2, 2021","48,807.85","50,343.42","48,652.32","49,327.72","49,327.72","39,508,070,319"
"Sep 1, 2021","47,099.77","49,111.09","46,562.44","48,847.03","48,847.03","39,139,399,125"
"Aug 31, 2021","47,024.34","48,189.55","46,750.09","47,166.69","47,166.69","34,730,363,427"
"Aug 30, 2021","48,834.85","48,925.61","46,950.27","47,054.98","47,054.98","31,847,007,016"
"Aug 29, 2021","48,911.25","49,644.11","47,925.86","48,829.83","48,829.83","25,889,650,240"
"Aug 28, 2021","49,072.59","49,283.50","48,499.24","48,902.40","48,902.40","28,568,103,401"
"Aug 27, 2021","46,894.55","49,112.79","46,394.28","49,058.67","49,058.67","34,511,076,995"
"Aug 26, 2021","49,002.64","49,347.58","46,405.78","46,942.22","46,942.22","32,666,549,568"
"Aug 25, 2021","47,727.26","49,202.88","47,163.61","48,960.79","48,960.79","32,646,349,931"
"Aug 24, 2021","49,562.35","49,878.77","47,687.12","47,706.12","47,706.12","35,361,168,834"
"Aug 23, 2021","49,291.68","50,482.08","49,074.61","49,546.15","49,546.15","34,305,053,719"
"Aug 22, 2021","48,869.11","49,471.61","48,199.94","49,321.65","49,321.65","25,370,975,378"
"Aug 21, 2021","49,327.07","49,717.02","48,312.20","48,905.49","48,905.49","40,585,205,312"
"Aug 20, 2021","46,723.12","49,342.15","46,650.71","49,339.18","49,339.18","34,706,867,452"
"Aug 19, 2021","44,741.88","46,970.76","43,998.32","46,717.58","46,717.58","37,204,312,299"
"Aug 18, 2021","44,686.75","45,952.06","44,364.03","44,801.19","44,801.19","32,194,123,075"
"Aug 17, 2021","45,936.46","47,139.57","44,512.42","44,695.36","44,695.36","33,451,362,600"
"Aug 16, 2021","47,019.96","47,998.10","45,700.32","46,004.48","46,004.48","32,776,876,610"
"Aug 15, 2021","47,096.67","47,357.11","45,579.59","47,047.00","47,047.00","30,988,958,446"
"Aug 14, 2021","47,810.69","48,098.68","46,177.63","47,096.95","47,096.95","31,211,354,442"
"Aug 13, 2021","44,439.69","47,831.98","44,282.42","47,793.32","47,793.32","31,744,259,539"
"Aug 12, 2021","45,576.88","46,228.91","43,861.45","44,428.29","44,428.29","33,723,620,826"
"Aug 11, 2021","45,599.70","46,735.63","45,351.71","45,593.64","45,593.64","34,319,709,073"
"Aug 10, 2021","46,280.85","46,637.99","44,705.55","45,585.03","45,585.03","33,546,019,517"
"Aug 9, 2021","43,791.93","46,456.83","42,848.69","46,365.40","46,365.40","38,734,079,049"
"Aug 8, 2021","44,574.44","45,282.35","43,331.91","43,798.12","43,798.12","36,302,664,750"
"Aug 7, 2021","42,832.80","44,689.86","42,618.57","44,555.80","44,555.80","40,030,862,141"
"Aug 6, 2021","40,865.87","43,271.66","39,932.18","42,816.50","42,816.50","38,226,483,046"
"Aug 5, 2021","39,744.52","41,341.93","37,458.00","40,869.55","40,869.55","35,185,031,017"
"Aug 4, 2021","38,213.33","39,952.30","37,589.16","39,747.50","39,747.50","25,372,562,724"
"Aug 3, 2021","39,178.40","39,750.03","37,782.05","38,152.98","38,152.98","26,189,830,450"
"Aug 2, 2021","39,907.26","40,419.18","38,746.35","39,201.95","39,201.95","25,595,265,436"
"Aug 1, 2021","41,460.84","42,541.68","39,540.94","39,974.89","39,974.89","26,688,438,115"
"Jul 31, 2021","42,196.30","42,231.45","41,110.83","41,626.20","41,626.20","25,802,845,343"
"Jul 30, 2021","40,027.48","42,235.55","38,397.36","42,235.55","42,235.55","33,072,782,960"
"Jul 29, 2021","39,995.45","40,593.07","39,352.06","40,008.42","40,008.42","27,167,146,027"
"Jul 28, 2021","39,503.19","40,816.07","38,862.44","39,995.91","39,995.91","38,702,404,695"
"Jul 27, 2021","37,276.04","39,406.94","36,441.73","39,406.94","39,406.94","35,097,370,560"
"Jul 26, 2021","35,384.03","40,499.68","35,287.31","37,337.54","37,337.54","51,022,126,212"
"Jul 25, 2021","34,290.29","35,364.93","33,881.84","35,350.19","35,350.19","20,856,685,287"
"Jul 24, 2021","33,593.73","34,490.39","33,424.86","34,292.45","34,292.45","21,664,706,865"
"Jul 23, 2021","32,305.96","33,581.55","32,057.89","33,581.55","33,581.55","22,552,046,192"
"Jul 22, 2021","32,138.87","32,576.40","31,745.30","32,313.11","32,313.11","19,555,230,518"
"Jul 21, 2021","29,796.29","32,752.33","29,526.18","32,110.69","32,110.69","28,203,024,559"
"Jul 20, 2021","30,838.29","31,006.19","29,360.96","29,807.35","29,807.35","23,148,267,245"
"Jul 19, 2021","31,800.01","31,885.86","30,563.73","30,817.83","30,817.83","20,434,789,545"
"Jul 18, 2021","31,533.88","32,399.00","31,215.49","31,796.81","31,796.81","18,787,986,667"
"Jul 17, 2021","31,397.31","31,935.95","31,223.99","31,533.07","31,533.07","18,895,018,942"
"Jul 16, 2021","31,841.55","32,218.41","31,100.67","31,421.54","31,421.54","23,699,476,918"
"Jul 15, 2021","32,827.88","33,159.64","31,175.71","31,780.73","31,780.73","21,300,524,237"
"Jul 14, 2021","32,723.85","33,061.40","31,639.13","32,822.35","32,822.35","21,376,531,210"
"Jul 13, 2021","33,125.47","33,327.10","32,261.42","32,702.03","32,702.03","19,120,856,669"
"Jul 12, 2021","34,254.02","34,592.16","32,697.31","33,155.85","33,155.85","24,321,499,537"
"Jul 11, 2021","33,509.08","34,584.70","33,346.74","34,240.19","34,240.19","20,108,729,370"
"Jul 10, 2021","33,811.24","34,209.07","33,116.01","33,520.52","33,520.52","22,971,873,468"
"Jul 9, 2021","32,861.67","34,042.29","32,318.88","33,798.01","33,798.01","27,436,021,028"
"Jul 8, 2021","33,889.61","33,907.91","32,133.18","32,877.37","32,877.37","29,910,396,946"
"Jul 7, 2021","34,225.68","34,997.66","33,839.29","33,855.33","33,855.33","24,796,027,477"
"Jul 6, 2021","33,723.51","35,038.54","33,599.92","34,235.20","34,235.20","26,501,259,870"
"Jul 5, 2021","35,284.34","35,284.34","33,213.66","33,746.00","33,746.00","26,721,554,282"
"Jul 4, 2021","34,665.57","35,937.57","34,396.48","35,287.78","35,287.78","24,924,307,911"
"Jul 3, 2021","33,854.42","34,909.26","33,402.70","34,668.55","34,668.55","24,383,958,643"
"Jul 2, 2021","33,549.60","33,939.59","32,770.68","33,897.05","33,897.05","38,728,974,942"
"Jul 1, 2021","35,035.98","35,035.98","32,883.78","33,572.12","33,572.12","37,838,957,079"
"Jun 30, 2021","35,908.39","36,074.76","34,086.15","35,040.84","35,040.84","34,059,036,099"
"Jun 29, 2021","34,475.56","36,542.11","34,252.48","35,867.78","35,867.78","37,901,460,044"
"Jun 28, 2021","34,679.12","35,219.89","33,902.07","34,434.34","34,434.34","33,892,523,752"
"Jun 27, 2021","32,287.52","34,656.13","32,071.76","34,649.64","34,649.64","35,511,640,894"
"Jun 26, 2021","31,594.66","32,637.59","30,184.50","32,186.28","32,186.28","38,585,385,521"
"Jun 25, 2021","34,659.11","35,487.25","31,350.88","31,637.78","31,637.78","40,230,904,226"
"Jun 24, 2021","33,682.80","35,228.85","32,385.21","34,662.44","34,662.44","33,123,368,116"
"Jun 23, 2021","32,515.71","34,753.41","31,772.63","33,723.03","33,723.03","46,317,108,925"
"Jun 22, 2021","31,622.38","33,292.45","28,893.62","32,505.66","32,505.66","58,964,353,058"
"Jun 21, 2021","35,641.14","35,721.64","31,295.94","31,676.69","31,676.69","52,809,038,594"
"Jun 20, 2021","35,563.14","36,059.48","33,432.07","35,698.30","35,698.30","36,664,034,054"
"Jun 19, 2021","35,854.53","36,457.80","34,933.06","35,615.87","35,615.87","31,207,279,719"
"Jun 18, 2021","38,099.48","38,187.26","35,255.86","35,787.25","35,787.25","36,200,887,275"
"Jun 17, 2021","38,341.42","39,513.67","37,439.68","38,053.50","38,053.50","37,096,670,047"
"Jun 16, 2021","40,168.69","40,516.78","38,176.04","38,347.06","38,347.06","39,211,635,100"
"Jun 15, 2021","40,427.17","41,295.27","39,609.47","40,406.27","40,406.27","46,420,149,185"
"Jun 14, 2021","39,016.97","40,978.36","38,757.29","40,218.48","40,218.48","43,148,914,673"
"Jun 13, 2021","35,555.79","39,322.78","34,864.11","39,097.86","39,097.86","40,669,112,838"
"Jun 12, 2021","37,340.14","37,408.93","34,728.19","35,552.52","35,552.52","37,924,228,550"
"Jun 11, 2021","36,697.03","37,608.70","36,044.45","37,334.40","37,334.40","38,699,736,985"
"Jun 10, 2021","37,389.52","38,334.32","35,847.59","36,702.60","36,702.60","43,576,032,854"
"Jun 9, 2021","33,416.98","37,537.37","32,475.87","37,345.12","37,345.12","53,972,919,008"
"Jun 8, 2021","33,589.52","34,017.39","31,114.44","33,472.63","33,472.63","49,902,050,442"
"Jun 7, 2021","35,835.27","36,790.57","33,480.64","33,560.71","33,560.71","33,683,936,663"
"Jun 6, 2021","35,538.61","36,436.42","35,304.58","35,862.38","35,862.38","28,913,440,585"
"Jun 5, 2021","36,880.16","37,917.71","34,900.41","35,551.96","35,551.96","35,959,473,399"
"Jun 4, 2021","39,242.48","39,242.48","35,717.72","36,894.41","36,894.41","41,831,090,187"
"Jun 3, 2021","37,599.41","39,478.95","37,243.97","39,208.77","39,208.77","35,460,750,427"
"Jun 2, 2021","36,699.92","38,231.34","35,966.31","37,575.18","37,575.18","33,070,867,190"
"Jun 1, 2021","37,293.79","37,896.73","35,787.09","36,684.93","36,684.93","34,639,423,297"
"May 31, 2021","35,658.59","37,468.25","34,241.95","37,332.86","37,332.86","39,009,847,639"
"May 30, 2021","34,607.41","36,400.67","33,520.74","35,678.13","35,678.13","31,646,080,921"
"May 29, 2021","35,684.16","37,234.50","33,693.93","34,616.07","34,616.07","45,231,013,335"
"May 28, 2021","38,507.08","38,856.97","34,779.04","35,697.61","35,697.61","55,200,191,952"
"May 27, 2021","39,316.89","40,379.62","37,247.90","38,436.97","38,436.97","43,210,968,721"
"May 26, 2021","38,392.63","40,782.08","37,905.84","39,294.20","39,294.20","51,346,735,160"
"May 25, 2021","38,795.78","39,776.35","36,581.43","38,402.22","38,402.22","56,211,915,803"
"May 24, 2021","34,700.36","39,835.14","34,551.08","38,705.98","38,705.98","67,359,584,098"
"May 23, 2021","37,531.45","38,289.22","31,227.34","34,770.58","34,770.58","78,469,274,361"
"May 22, 2021","37,371.03","38,831.05","35,383.68","37,536.63","37,536.63","57,377,273,240"
"May 21, 2021","40,596.95","42,172.17","33,616.45","37,304.69","37,304.69","82,051,616,861"
"May 20, 2021","36,753.67","42,462.98","35,050.62","40,782.74","40,782.74","88,281,943,359"
"May 19, 2021","42,944.98","43,546.12","30,681.50","37,002.44","37,002.44","126,358,098,747"
"May 18, 2021","43,488.06","45,812.46","42,367.83","42,909.40","42,909.40","56,187,365,084"
